"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.650131676E0,4.357452393E-1,8.753204346E0,2.197875977E0,9.035436848E0
1.655167076E0,3.351898193E-1,8.863342285E0,2.035064697E0,9.100147087E0
1.660202476E0,1.819610596E-1,8.963897705E0,1.862686157E0,9.157192343E0
1.665207359E0,4.309082031E-2,9.064453125E0,1.714248657E0,9.225227137E0
1.670242760E0,-8.619689941E-2,9.131484985E0,1.628051758E0,9.275882733E0
1.675278160E0,-3.782806396E-1,9.212890625E0,1.594543457E0,9.357511354E0
1.680313560E0,-6.560058594E-1,9.313446045E0,1.580169678E0,9.469295493E0
1.685318443E0,-7.038879395E-1,9.428359985E0,1.551437378E0,9.581043168E0
1.690353843E0,-6.991119385E-1,9.495407104E0,1.513137817E0,9.640596436E0
1.695389244E0,-7.038879395E-1,9.543289185E0,1.503555298E0,9.686614745E0
1.700394127E0,-5.985565186E-1,9.533706665E0,1.546661377E0,9.676879357E0
1.705429527E0,-4.884185791E-1,9.533706665E0,1.513137817E0,9.665386776E0
1.710464927E0,-3.830718994E-1,9.476257324E0,1.493988037E0,9.600947725E0
1.715500328E0,-2.154846191E-1,9.433151245E0,1.479614258E0,9.550917987E0
1.720505211E0,3.352355957E-2,9.342178345E0,1.470046997E0,9.457190821E0
1.725540611E0,1.101379395E-1,9.255981445E0,1.470046997E0,9.372638959E0
1.730576011E0,1.819610596E-1,9.155426025E0,1.498764038E0,9.279074802E0
1.735611412E0,1.340789795E-1,9.026138306E0,1.493988037E0,9.149926237E0
1.740616295E0,9.576416016E-2,8.872909546E0,1.517929077E0,9.002322104E0
1.745651695E0,4.791259766E-3,8.753204346E0,1.508346558E0,8.882213610E0
1.750687095E0,-6.225585938E-2,8.633499146E0,1.551437378E0,8.772008962E0
1.755691978E0,-9.576416016E-2,8.528152466E0,1.541870117E0,8.666944024E0
1.760727379E0,-1.484375000E-1,8.451538086E0,1.546661377E0,8.593177010E0
1.765762779E0,-2.633666992E-1,8.427597046E0,1.733398438E0,8.608044152E0
1.770798179E0,-2.394256592E-1,8.470687866E0,1.901000977E0,8.684680897E0
1.775803062E0,-1.197052002E-1,8.585601807E0,2.092529297E0,8.837735376E0
1.780838463E0,5.267333984E-2,8.762771606E0,2.394195557E0,9.084113224E0
1.785873863E0,1.484375000E-1,8.944732666E0,2.633621216E0,9.325568984E0
1.790909263E0,2.489929199E-1,9.160217285E0,2.954452515E0,9.628103024E0
1.795914146E0,4.453277588E-1,9.428359985E0,3.265686035E0,9.987842315E0
1.800949547E0,4.596862793E-1,9.624694824E0,3.356674194E0,1.020359366E1
1.805984947E0,3.256072998E-1,9.816223145E0,3.538635254E0,1.043964542E1
1.810989830E0,3.208160400E-1,1.004606628E1,3.639190674E0,1.068971840E1
1.816025230E0,4.453277588E-1,1.024240112E1,3.509902954E0,1.083625933E1
1.821060631E0,4.453277588E-1,1.043872070E1,3.538635254E0,1.103118970E1
1.826096031E0,4.692687988E-1,1.063983154E1,3.572143555E0,1.123327370E1
1.831100914E0,5.937652588E-1,1.084094238E1,3.543411255E0,1.142078597E1
1.836136314E0,6.751708984E-1,1.102769470E1,3.706222534E0,1.165341116E1
1.841171715E0,8.188171387E-1,1.120007324E1,3.840301514E0,1.186844631E1
1.846207115E0,9.959869385E-1,1.135809326E1,3.892974854E0,1.204796770E1
1.851211998E0,1.254562378E0,1.149696350E1,3.787628174E0,1.216964353E1
1.856247398E0,1.402999878E0,1.171243286E1,3.524261475E0,1.231137324E1
1.861282799E0,1.489196777E0,1.207635498E1,3.227386475E0,1.258856942E1
1.866318199E0,1.441314697E0,1.254083252E1,3.088516235E0,1.299572241E1
1.871323082E0,1.249771118E0,1.302925110E1,2.973602295E0,1.342257884E1
1.876358482E0,1.149215698E0,1.346499634E1,2.738967896E0,1.378871888E1
1.881393883E0,1.230621338E0,1.377145386E1,2.236190796E0,1.400599584E1
1.886398765E0,1.273712158E0,1.391510010E1,1.283294678E0,1.403207749E1
1.891434166E0,1.254562378E0,1.401565552E1,2.585754395E-1,1.407406791E1
1.896469566E0,1.163589478E0,1.410185242E1,-3.303985596E-1,1.415363364E1
1.901504967E0,1.024719238E0,1.413536072E1,-4.788360596E-1,1.418054146E1
1.906509849E0,8.954315186E-1,1.392468262E1,-4.070129395E-1,1.395937832E1
1.911545250E0,8.140258789E-1,1.344105530E1,-3.687133789E-1,1.347072957E1
1.916580650E0,7.326202393E-1,1.274673462E1,-4.213867188E-1,1.277472280E1
1.921616051E0,6.943206787E-1,1.191354370E1,-4.932098389E-1,1.194394661E1
1.926620933E0,6.224975586E-1,1.102769470E1,-3.591308594E-1,1.105108721E1
1.931656334E0,4.309539795E-1,1.014184570E1,-9.576416016E-2,1.015144947E1
1.936691734E0,2.059020996E-1,9.303863525E0,2.154846191E-1,9.308636087E0
1.941696617E0,-1.244964600E-1,8.609542847E0,6.560058594E-1,8.635396406E0
1.946732017E0,-4.740447998E-1,8.106765747E0,1.043869019E0,8.187431336E0
1.951767418E0,-8.379669189E-1,7.785949707E0,1.470046997E0,7.967699767E0
1.956802818E0,-1.024719238E0,7.675811768E0,1.747772217E0,7.938692810E0
1.961807701E0,-1.197097778E0,7.685394287E0,1.915359497E0,8.010426358E0
1.966843101E0,-1.316818237E0,7.819458008E0,1.896209717E0,8.153131000E0
1.971878502E0,-1.374267578E0,8.054092407E0,1.714248657E0,8.348392920E0
1.976913902E0,-1.321594238E0,8.307876587E0,1.321594238E0,8.515517368E0
1.981918785E0,-1.168365479E0,8.528152466E0,7.038879395E-1,8.636545641E0
1.986954185E0,-9.624633789E-1,8.700531006E0,4.788208008E-2,8.753734531E0
1.991989586E0,-6.943206787E-1,8.916000366E0,-5.458831787E-1,8.959639065E0
1.996994468E0,-5.506591797E-1,9.145843506E0,-9.720458984E-1,9.213823972E0
2.002029869E0,-4.692687988E-1,9.447525024E0,-1.154006958E0,9.529306079E0
2.007065269E0,-3.974304199E-1,9.758773804E0,-1.072601318E0,9.825583478E0
2.012100670E0,-2.729339600E-1,1.004606628E1,-8.475494385E-1,1.008544896E1
2.017105552E0,-1.436462402E-1,1.030943298E1,-6.368560791E-1,1.033008366E1
2.022140953E0,-9.097290039E-2,1.047702026E1,-4.836273193E-1,1.048857116E1
2.027176353E0,-6.703186035E-2,1.063024902E1,-4.070129395E-1,1.063824925E1
2.032211754E0,-3.352355957E-2,1.074517822E1,-3.782806396E-1,1.075188705E1
2.037216636E0,9.097290039E-2,1.086488342E1,-2.681579590E-1,1.086857288E1
2.042252037E0,2.825164795E-1,1.093193054E1,-1.963195801E-1,1.093734256E1
2.047287437E0,4.740447998E-1,1.082179260E1,-1.005554199E-1,1.083263703E1
2.052322838E0,5.650329590E-1,1.055842590E1,-9.097290039E-2,1.057392528E1
2.057327720E0,5.602416992E-1,1.016099548E1,-1.771697998E-1,1.017797078E1
2.062363121E0,4.932098389E-1,9.787490845E0,-2.202606201E-1,9.802384798E0
2.067398521E0,3.974304199E-1,9.481033325E0,-2.202606201E-1,9.491915433E0
2.072433922E0,1.963195801E-1,9.255981445E0,-3.831481934E-2,9.258142466E0
2.077438804E0,-3.831481934E-2,9.112335205E0,2.298431396E-1,9.115313971E0
2.082474205E0,-3.016662598E-1,8.944732666E0,5.027770996E-1,8.963929373E0
2.087509605E0,-5.075683594E-1,8.753204346E0,7.182617188E-1,8.797278662E0
2.092545006E0,-7.278442383E-1,8.571243286E0,1.000778198E0,8.660111183E0
2.097549888E0,-9.720458984E-1,8.418014526E0,1.197097778E0,8.558088857E0
2.102585289E0,-9.911956787E-1,8.341400146E0,1.221038818E0,8.488366219E0
2.107620689E0,-1.125274658E0,8.250411987E0,1.216247559E0,8.415152948E0
2.112625572E0,-1.264144897E0,8.197753906E0,1.192306519E0,8.379906101E0
2.117660972E0,-1.364700317E0,8.164230347E0,1.259353638E0,8.372755562E0
2.122696373E0,-1.374267578E0,8.197753906E0,1.259353638E0,8.407006130E0
2.127731773E0,-1.359909058E0,8.255203247E0,1.225830078E0,8.455790482E0
2.132736656E0,-1.383850098E0,8.327026367E0,1.168365479E0,8.521706819E0
2.137772056E0,-1.470046997E0,8.398864746E0,1.024719238E0,8.587899435E0
2.142807457E0,-1.537078857E0,8.485046387E0,8.810729980E-1,8.668039757E0
2.147842857E0,-1.546661377E0,8.580825806E0,7.709350586E-1,8.753117947E0
2.152847740E0,-1.446090698E0,8.619125366E0,7.086791992E-1,8.768279569E0
2.157883140E0,-1.340759277E0,8.619125366E0,6.703796387E-1,8.748506523E0
2.162918541E0,-1.187530518E0,8.561660767E0,6.799468994E-1,8.670328229E0
2.167953941E0,-1.015136719E0,8.494628906E0,6.751708984E-1,8.581671082E0
2.172958824E0,-8.571166992E-1,8.418014526E0,6.368560791E-1,8.485470126E0
2.177994224E0,-6.799468994E-1,8.355758667E0,5.793914795E-1,8.403375820E0
2.183029625E0,-5.841827393E-1,8.307876587E0,5.123596191E-1,8.344135380E0
2.188034508E0,-4.548950195E-1,8.245635986E0,5.410919189E-1,8.275881993E0
2.193069908E0,-3.878631592E-1,8.197753906E0,5.793914795E-1,8.227350814E0
2.198105308E0,-3.974304199E-1,8.154647827E0,6.560058594E-1,8.190639524E0
2.203140709E0,-4.884185791E-1,8.216903687E0,8.140258789E-1,8.271559529E0
2.208145592E0,-7.134704590E-1,8.317459106E0,1.005569458E0,8.408349185E0
2.213180992E0,-9.959869385E-1,8.494628906E0,1.177947998E0,8.633554988E0
2.218216392E0,-1.249771118E0,8.671798706E0,1.316818237E0,8.859798582E0
2.223221275E0,-1.489196777E0,8.882492065E0,1.422149658E0,9.118052532E0
2.228256676E0,-1.733398438E0,9.102752686E0,1.470046997E0,9.382207351E0
2.233292076E0,-1.934509277E0,9.351745605E0,1.537078857E0,9.672646144E0
2.238327476E0,-2.049438477E0,9.600753784E0,1.647216797E0,9.954295277E0
2.243332359E0,-2.169143677E0,9.753982544E0,1.551437378E0,1.011198881E1
2.248367760E0,-2.145202637E0,9.883270264E0,1.498764038E0,1.022385539E1
2.253403160E0,-1.972824097E0,9.955093384E0,1.450881958E0,1.025187679E1
2.258438560E0,-1.742980957E0,9.974243164E0,1.297653198E0,1.020820323E1
2.263443443E0,-1.489196777E0,9.959884644E0,1.130065918E0,1.013380768E1
2.268478843E0,-1.211471558E0,9.916778564E0,1.039077759E0,1.004439361E1
2.273514244E0,-9.816284180E-1,9.849746704E0,9.864044189E-1,9.947567450E0
2.278519127E0,-7.900848389E-1,9.753982544E0,1.024719238E0,9.839433878E0
2.283554527E0,-5.506591797E-1,9.658203125E0,1.158798218E0,9.743045029E0
2.288589927E0,-3.687133789E-1,9.557647705E0,1.292861938E0,9.651739284E0
2.293625328E0,-2.250518799E-1,9.433151245E0,1.450881958E0,9.546729766E0
2.298630211E0,-9.576416016E-2,9.313446045E0,1.599319458E0,9.450252416E0
2.303665611E0,-1.435852051E-2,9.212890625E0,1.699890137E0,9.368414290E0
2.308701011E0,2.873229980E-2,9.107543945E0,1.810012817E0,9.285705609E0
2.313705894E0,8.619689941E-2,9.069229126E0,1.905792236E0,9.267706884E0
2.318741295E0,5.267333984E-2,9.093185425E0,2.006347656E0,9.312047389E0
2.323776695E0,-6.703186035E-2,9.165008545E0,2.073379517E0,9.396849340E0
2.328812095E0,-2.346343994E-1,9.265563965E0,2.193084717E0,9.524460586E0
2.333816978E0,-4.405364990E-1,9.418792725E0,2.260131836E0,9.696180934E0
2.338852379E0,-6.177062988E-1,9.619903564E0,2.260131836E0,9.901126278E0
2.343887779E0,-7.709350586E-1,9.825805664E0,2.212249756E0,1.010122996E1
2.348923179E0,-8.523406982E-1,1.001733398E1,2.078170776E0,1.026607318E1
2.353928062E0,-7.565612793E-1,1.019450378E1,1.814804077E0,1.038237960E1
2.358963463E0,-6.368560791E-1,1.037168884E1,1.465255737E0,1.049402161E1
2.363998863E0,-5.027770996E-1,1.053448486E1,1.149215698E0,1.060890441E1
2.369003746E0,-4.453277588E-1,1.063983154E1,8.475494385E-1,1.068282136E1
2.374039146E0,-4.405364990E-1,1.072123718E1,6.847381592E-1,1.075210982E1
2.379074547E0,-4.644775391E-1,1.073559570E1,5.889739990E-1,1.076176774E1
2.384109947E0,-5.889739990E-1,1.074517822E1,6.512298584E-1,1.078099465E1
2.389114830E0,-7.230529785E-1,1.074517822E1,7.757263184E-1,1.079737987E1
2.394150230E0,-8.571166992E-1,1.073081970E1,9.337310791E-1,1.080541504E1
2.399185631E0,-9.911956787E-1,1.065420532E1,1.168365479E0,1.076381149E1
2.404221031E0,-1.048660278E0,1.055363464E1,1.345535278E0,1.069062008E1
2.409225914E0,-1.134857178E0,1.043392944E1,1.532287598E0,1.060672851E1
2.414261314E0,-1.230621338E0,1.032858276E1,1.728607178E0,1.054429389E1
2.419296715E0,-1.302444458E0,1.023760986E1,1.963241577E0,1.050520513E1
2.424332115E0,-1.273712158E0,1.019929504E1,2.217025757E0,1.051490206E1
2.429336998E0,-1.206680298E0,1.029507446E1,2.418136597E0,1.064387242E1
2.434372398E0,-1.039077759E0,1.053448486E1,2.533065796E0,1.088446031E1
2.439407799E0,-9.433135986E-1,1.091276550E1,2.537857056E0,1.124362085E1
2.444412681E0,-7.900848389E-1,1.147779846E1,2.542648315E0,1.178257833E1
2.449448082E0,-6.320648193E-1,1.209550476E1,2.604888916E0,1.238895426E1
2.454483482E0,-4.644775391E-1,1.263180542E1,2.624038696E0,1.290983449E1
2.459518883E0,-4.165954590E-1,1.294784546E1,2.169143677E0,1.313489391E1
2.464523765E0,-4.884185791E-1,1.298136902E1,1.072601318E0,1.303475999E1
2.469559166E0,-5.889739990E-1,1.295741272E1,-2.585754395E-1,1.297336872E1
2.474594566E0,-6.847381592E-1,1.292390442E1,-1.297653198E0,1.300692414E1
2.479629967E0,-7.709350586E-1,1.293826294E1,-1.680725098E0,1.306972936E1
2.484634849E0,-8.188171387E-1,1.293826294E1,-1.541870117E0,1.305551504E1
2.489670250E0,-7.805023193E-1,1.296699524E1,-1.125274658E0,1.303911011E1
2.494705650E0,-6.607971191E-1,1.296220398E1,-6.177062988E-1,1.299372718E1
2.499741051E0,-4.501037598E-1,1.285208130E1,-1.340789795E-1,1.286065956E1
2.504745933E0,-3.112487793E-1,1.254083252E1,2.154846191E-1,1.254654493E1
2.509781334E0,-2.537841797E-1,1.199494934E1,3.734893799E-1,1.200344577E1
2.514816734E0,-4.453277588E-1,1.125274658E1,5.458831787E-1,1.127477764E1
2.519821617E0,-7.661437988E-1,1.047224426E1,6.033325195E-1,1.051755135E1
2.524857017E0,-1.177947998E0,9.677368164E0,5.889739990E-1,9.766570864E0
2.529892418E0,-1.666366577E0,8.992614746E0,6.416473389E-1,9.168184599E0
2.534927818E0,-2.130844116E0,8.614334106E0,6.464385986E-1,8.897478947E0
2.539932701E0,-2.317581177E0,8.556884766E0,5.363006592E-1,8.881389407E0
2.544968101E0,-2.193084717E0,8.820236206E0,2.777252197E-1,9.093036820E0
2.550003502E0,-2.126052856E0,9.160217285E0,1.435852051E-2,9.403716692E0
2.555038902E0,-2.140411377E0,9.481033325E0,-2.489929199E-1,9.722826299E0
2.560043785E0,-2.173934937E0,9.782714844E0,-5.793914795E-1,1.003808733E1
2.565079185E0,-1.901000977E0,1.005085754E1,-9.337310791E-1,1.027158195E1
2.570114586E0,-1.527496338E0,1.034295654E1,-1.297653198E0,1.053536421E1
2.575119468E0,-1.010360718E0,1.058715820E1,-1.484405518E0,1.073835217E1
2.580154869E0,-5.698242188E-1,1.071644592E1,-1.561019897E0,1.084452378E1
2.585190269E0,-2.059020996E-1,1.071644592E1,-1.594543457E0,1.083638213E1
2.590225670E0,4.791259766E-3,1.053927612E1,-1.608901978E0,1.066137560E1
2.595230552E0,1.388702393E-1,1.028070068E1,-1.513137817E0,1.039238556E1
2.600265953E0,1.867523193E-1,9.907211304E0,-1.369476318E0,1.000315838E1
2.605301353E0,1.628112793E-1,9.548080444E0,-1.182739258E0,9.622433156E0
2.610336754E0,1.388702393E-1,9.212890625E0,-9.050140381E-1,9.258276785E0
2.615341636E0,-4.791259766E-3,8.939956665E0,-5.985565186E-1,8.959973105E0
2.620377037E0,-1.005554199E-1,8.724472046E0,-2.777252197E-1,8.729470498E0
2.625412437E0,-1.149291992E-1,8.547302246E0,-4.791259766E-3,8.548076238E0
2.630447838E0,-1.675872803E-1,8.394073486E0,1.628112793E-1,8.397324735E0
2.635452720E0,-1.723785400E-1,8.259994507E0,3.351898193E-1,8.268589712E0
2.640488121E0,-1.340789795E-1,8.188171387E0,4.213867188E-1,8.200103328E0
2.645523521E0,3.352355957E-2,8.135498047E0,4.118041992E-1,8.145982752E0
2.650528404E0,3.687133789E-1,8.106765747E0,3.543395996E-1,8.122878614E0
2.655563804E0,6.416473389E-1,8.116348267E0,3.208160400E-1,8.147990146E0
2.660599205E0,8.714904785E-1,8.173797607E0,2.920989990E-1,8.225313660E0
2.665634605E0,1.120483398E0,8.255203247E0,3.878631592E-1,8.339922154E0
2.670639488E0,1.364700317E0,8.360549927E0,4.740447998E-1,8.484451692E0
2.675674888E0,1.599319458E0,8.480270386E0,5.650329590E-1,8.648240907E0
2.680710289E0,1.819595337E0,8.633499146E0,6.224975586E-1,8.845096828E0
2.685745689E0,1.877059937E0,8.767562866E0,6.368560791E-1,8.988831864E0
2.690750572E0,1.829162598E0,8.872909546E0,6.607971191E-1,9.083557258E0
2.695785972E0,1.666366577E0,8.949523926E0,6.847381592E-1,9.129053752E0
2.700821373E0,1.417373657E0,8.968673706E0,7.038879395E-1,9.107223197E0
2.705856773E0,1.120483398E0,8.949523926E0,6.895294189E-1,9.045712375E0
2.710861656E0,8.379669189E-1,8.858551025E0,6.847381592E-1,8.924403687E0
2.715897056E0,6.991119385E-1,8.786727905E0,7.469940186E-1,8.846092066E0
2.720932457E0,6.320648193E-1,8.695739746E0,7.038879395E-1,8.747048296E0
2.725937340E0,5.841827393E-1,8.671798706E0,6.943206787E-1,8.719142359E0
2.730972740E0,5.602416992E-1,8.667007446E0,6.895294189E-1,8.712424442E0
2.736008140E0,5.698242188E-1,8.652648926E0,6.751708984E-1,8.697636967E0
2.741043541E0,5.506591797E-1,8.667007446E0,7.038879395E-1,8.712961714E0
2.746048424E0,5.267181396E-1,8.743621826E0,7.948760986E-1,8.795463754E0
2.751083824E0,5.841827393E-1,8.896850586E0,9.097900391E-1,8.962306496E0
2.756119224E0,6.943206787E-1,9.069229126E0,9.528961182E-1,9.145545864E0
2.761154625E0,8.283996582E-1,9.232040405E0,9.528961182E-1,9.317984066E0
2.766159508E0,9.959869385E-1,9.361328125E0,1.005569458E0,9.467714834E0
2.771194908E0,1.106124878E0,9.447525024E0,1.067810059E0,9.571805454E0
2.776230308E0,1.063018799E0,9.476257324E0,1.110916138E0,9.600187316E0
2.781235191E0,9.289550781E-1,9.485824585E0,1.211471558E0,9.607886809E0
2.786270592E0,7.757263184E-1,9.485824585E0,1.345535278E0,9.612132155E0
2.791305992E0,6.081237793E-1,9.490615845E0,1.460464478E0,9.621567447E0
2.796341392E0,4.932098389E-1,9.485824585E0,1.561019897E0,9.626053559E0
2.801346275E0,3.399810791E-1,9.509765625E0,1.580169678E0,9.646147707E0
2.806381676E0,2.777252197E-1,9.509765625E0,1.618484497E0,9.650505977E0
2.811417076E0,2.059020996E-1,9.485824585E0,1.546661377E0,9.613294188E0
2.816452476E0,1.197052002E-1,9.442733765E0,1.513137817E0,9.563949829E0
2.821457359E0,-5.746459961E-2,9.437942505E0,1.470046997E0,9.551915990E0
2.826492760E0,-1.149291992E-1,9.423583984E0,1.474822998E0,9.538985623E0
2.831528160E0,-2.442016602E-1,9.385269165E0,1.407791138E0,9.493407588E0
2.836563560E0,-4.309539795E-1,9.399642944E0,1.388641357E0,9.511431734E0
2.841568443E0,-6.320648193E-1,9.437942505E0,1.388641357E0,9.560470150E0
2.846603843E0,-8.571166992E-1,9.471466064E0,1.283294678E0,9.596362002E0
2.851639244E0,-1.144424438E0,9.495407104E0,1.244979858E0,9.644814059E0
2.856644127E0,-1.422149658E0,9.528930664E0,1.307235718E0,9.722751384E0
2.861679527E0,-1.604110718E0,9.514556885E0,1.340759277E0,9.741539886E0
2.866714927E0,-1.757339478E0,9.461883545E0,1.350326538E0,9.717966043E0
2.871750328E0,-1.776504517E0,9.370910645E0,1.335968018E0,9.630926495E0
2.876755211E0,-1.733398438E0,9.208099365E0,1.350326538E0,9.466633289E0
2.881790611E0,-1.503555298E0,9.045288086E0,1.345535278E0,9.267598409E0
2.886826011E0,-1.139633179E0,8.868118286E0,1.321594238E0,9.038191027E0
2.891861412E0,-7.086791992E-1,8.686157227E0,1.364700317E0,8.821222167E0
2.896866295E0,-2.346343994E-1,8.614334106E0,1.561019897E0,8.757773034E0
2.901901695E0,2.968750000E-1,8.532928467E0,1.719039917E0,8.709425998E0
2.906937095E0,7.469940186E-1,8.451538086E0,1.814804077E0,8.676405357E0
2.911972496E0,1.015136719E0,8.413223267E0,2.006347656E0,8.708516476E0
2.916977379E0,1.379058838E0,8.480270386E0,2.331954956E0,8.902516667E0
2.922012779E0,1.628051758E0,8.547302246E0,2.375045776E0,9.019299898E0
2.927048179E0,1.805221558E0,8.657440186E0,2.475601196E0,9.183610223E0
2.932053062E0,1.934509277E0,8.743621826E0,2.480392456E0,9.292233075E0
2.937088463E0,1.862686157E0,8.801086426E0,2.456451416E0,9.325388762E0
2.942123863E0,1.647216797E0,8.834609985E0,2.336746216E0,9.285690047E0
2.947159263E0,1.398208618E0,8.877700806E0,2.193084717E0,9.250847502E0
2.952164146E0,1.187530518E0,8.949523926E0,2.130844116E0,9.276028454E0
2.957199547E0,9.481048584E-1,9.045288086E0,2.130844116E0,9.341126058E0
2.962234947E0,7.517852783E-1,9.193740845E0,2.240966797E0,9.492733221E0
2.967239830E0,6.177062988E-1,9.366119385E0,2.379837036E0,9.683458975E0
2.972275230E0,4.644775391E-1,9.519348145E0,2.509124756E0,9.855426704E0
2.977310631E0,3.208160400E-1,9.710876465E0,2.647979736E0,1.007054325E1
2.982346031E0,1.819610596E-1,9.873687744E0,2.734176636E0,1.024687959E1
2.987350914E0,4.788208008E-2,1.004127502E1,2.801208496E0,1.042479093E1
2.992386314E0,-3.831481934E-2,1.022323608E1,2.849105835E0,1.061288972E1
2.997421715E0,-1.101379395E-1,1.038604736E1,2.916137695E0,1.078823291E1
3.002457115E0,-1.484375000E-1,1.054406738E1,3.021484375E0,1.096944659E1
3.007461998E0,-7.182312012E-2,1.066856384E1,3.155563354E0,1.112569068E1
3.012497398E0,-6.225585938E-2,1.071165466E1,3.327941895E0,1.121688988E1
3.017532799E0,4.309082031E-2,1.074038696E1,3.452438354E0,1.128171527E1
3.022537681E0,1.675872803E-1,1.069250488E1,3.552993774E0,1.126860732E1
3.027573082E0,1.963195801E-1,1.055842590E1,3.653549194E0,1.117440471E1
3.032608482E0,2.346343994E-1,1.038125610E1,3.816360474E0,1.106300768E1
3.037643883E0,3.064575195E-1,1.025196838E1,3.955215454E0,1.099274767E1
3.042648765E0,3.016662598E-1,1.009394836E1,4.050994873E0,1.088068727E1
3.047684166E0,2.537841797E-1,1.000776672E1,4.261672974E0,1.088033353E1
3.052719566E0,2.825164795E-1,9.959884644E0,4.467575073E0,1.091963116E1
3.057724449E0,3.639221191E-1,9.940719604E0,4.453216553E0,1.089869181E1
3.062759849E0,4.070129395E-1,9.902420044E0,4.410125732E0,1.084770903E1
3.067795250E0,4.213867188E-1,9.950302124E0,4.309570312E0,1.085165773E1
3.072830650E0,4.213867188E-1,1.013226318E1,4.079727173E0,1.093089648E1
3.077835533E0,4.836273193E-1,1.046266174E1,3.811569214E0,1.114581742E1
3.082870933E0,6.512298584E-1,1.082658386E1,3.423706055E0,1.137368813E1
3.087906334E0,7.661437988E-1,1.120965576E1,2.839523315E0,1.158905739E1
3.092941734E0,9.768371582E-1,1.164540100E1,2.116470337E0,1.187640611E1
3.097946617E0,1.230621338E0,1.210508728E1,1.312026978E0,1.223801380E1
3.102982017E0,1.374267578E0,1.261265564E1,5.506591797E-1,1.269924876E1
3.108017418E0,1.355117798E0,1.306755066E1,-1.005554199E-1,1.313801111E1
3.113052818E0,1.101333618E0,1.337879944E1,-5.889739990E-1,1.343696768E1
3.118057701E0,6.991119385E-1,1.345541382E1,-9.720458984E-1,1.350858215E1
3.123093101E0,3.208160400E-1,1.324472046E1,-1.350326538E0,1.331724163E1
3.128128502E0,-3.831481934E-2,1.265095520E1,-1.752548218E0,1.277182684E1
3.133133385E0,-2.537841797E-1,1.187045288E1,-2.035064697E0,1.204630841E1
3.138168785E0,-3.687133789E-1,1.103248596E1,-1.953674316E0,1.121019801E1
3.143204185E0,-4.070129395E-1,1.020887756E1,-1.436523438E0,1.031748226E1
3.148239586E0,-4.501037598E-1,9.394851685E0,-6.943206787E-1,9.431220111E0
3.153244468E0,-6.033325195E-1,8.681381226E0,1.292877197E-1,8.703281302E0
3.158279869E0,-6.129150391E-1,8.216903687E0,5.889739990E-1,8.260754288E0
3.163315269E0,-8.236083984E-1,7.886505127E0,9.959869385E-1,7.991700939E0
3.168350670E0,-9.433135986E-1,7.771575928E0,1.599319458E0,7.990310111E0
3.173355552E0,-1.048660278E0,7.881713867E0,2.001556396E0,8.199227395E0
3.178390953E0,-1.154006958E0,8.221694946E0,2.140411377E0,8.573760010E0
3.183426353E0,-1.077392578E0,8.757995605E0,2.111679077E0,9.073172010E0
3.188461754E0,-9.385223389E-1,9.394851685E0,1.953674316E0,9.641623602E0
3.193466636E0,-7.565612793E-1,1.004606628E1,1.604110718E0,1.020142166E1
3.198502037E0,-4.740447998E-1,1.059674072E1,1.144424438E0,1.066889590E1
3.203537437E0,-1.053466797E-1,1.093193054E1,5.793914795E-1,1.094778050E1
3.208542320E0,3.064575195E-1,1.110910034E1,9.576416016E-2,1.111373913E1
3.213577720E0,6.320648193E-1,1.112825012E1,-2.250518799E-1,1.114845752E1
3.218613121E0,8.619079590E-1,1.100854492E1,-4.740447998E-1,1.105240540E1
3.223648521E0,9.864044189E-1,1.080264282E1,-5.698242188E-1,1.086254046E1
3.228653404E0,9.768371582E-1,1.054406738E1,-5.985565186E-1,1.060612265E1
3.233688804E0,9.002227783E-1,1.028549194E1,-5.554504395E-1,1.033974230E1
3.238724205E0,8.379669189E-1,1.013226318E1,-4.070129395E-1,1.017499903E1
3.243759605E0,7.996673584E-1,1.009873962E1,-2.011108398E-1,1.013234699E1
3.248764488E0,8.331756592E-1,1.009873962E1,1.005554199E-1,1.013354997E1
3.253799888E0,7.900848389E-1,9.998184204E0,3.974304199E-1,1.003722434E1
3.258835289E0,6.272735596E-1,9.763549805E0,5.027770996E-1,9.796589290E0
3.263840172E0,3.303985596E-1,9.423583984E0,4.453277588E-1,9.439884275E0
3.268875572E0,4.791259766E-3,9.097961426E0,3.112487793E-1,9.103285169E0
3.273910972E0,-3.160400391E-1,8.829818726E0,1.867523193E-1,8.837446264E0
3.278946373E0,-6.512298584E-1,8.647857666E0,2.154846191E-1,8.675020240E0
3.283951256E0,-1.077392578E0,8.513778687E0,1.532287598E-1,8.583046158E0
3.288986656E0,-1.565811157E0,8.389282227E0,2.681579590E-1,8.538368085E0
3.294022056E0,-1.963241577E0,8.350982666E0,4.788360596E-1,8.592002849E0
3.299057457E0,-2.293640137E0,8.327026367E0,6.560058594E-1,8.662014597E0
3.304062340E0,-2.456451416E0,8.303085327E0,6.655883789E-1,8.684376051E0
3.309097740E0,-2.533065796E0,8.293518066E0,6.464385986E-1,8.695789044E0
3.314133140E0,-2.547424316E0,8.312667847E0,6.368560791E-1,8.717534230E0
3.319138023E0,-2.446868896E0,8.360549927E0,6.272735596E-1,8.733809856E0
