"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.726481974E1,-3.064578176E-1,9.770736694E0,3.088520169E-1
8.728084124E1,-1.436520964E-1,9.572018623E0,3.232172430E-1
8.729686274E1,-2.394201756E-1,9.555258751E0,3.878606856E-1
8.731288424E1,-6.943184882E-2,9.583989143E0,3.423708379E-1
8.732890574E1,-2.154781483E-2,9.528923035E0,2.609679997E-1
8.734492724E1,-7.182604820E-2,9.176975250E0,1.891419291E-1
8.736097925E1,-4.261679053E-1,9.078812599E0,2.202665508E-1
8.737700075E1,-5.698199868E-1,9.141061783E0,6.464344263E-2
8.739299174E1,-2.489969730E-1,9.315838814E0,5.267243832E-2
8.740901323E1,-2.154781483E-2,9.552865028E0,4.788403213E-2
8.742503473E1,-1.867477298E-1,9.473855972E0,9.816227108E-2
8.744105623E1,-1.110909581E0,9.157821655E0,3.280056417E-1
8.745707773E1,-9.265560508E-1,9.270348549E0,2.202665508E-1
8.747309923E1,-6.512228847E-1,1.000297451E1,5.051765442E-1
8.748912073E1,-3.687070608E-1,1.058476543E1,1.316810995E-1
8.750514223E1,-9.337386489E-2,9.859322548E0,4.548983276E-2
8.752116373E1,5.243301988E-1,9.267954826E0,2.346317619E-1
8.753718523E1,7.015010715E-1,9.253589630E0,2.657563984E-1
8.755320673E1,-1.556231081E-1,9.631873131E0,3.758896589E-1
8.756922822E1,-5.961562395E-1,1.056321812E1,2.202665508E-1
8.758524972E1,-5.746083856E-1,1.126232433E1,-6.703764945E-2
8.760127122E1,-4.381389022E-1,1.263180828E1,3.040636182E-1
8.761729272E1,-3.830722570E-1,1.334049225E1,3.375824392E-1
8.763328370E1,6.105214357E-1,1.359906578E1,4.788403399E-3
8.764930520E1,4.836287498E-1,1.340034676E1,-3.016694188E-1
8.766532670E1,-3.519476354E-1,1.389834118E1,-9.816227108E-2
8.768134820E1,-9.888052940E-1,1.435563374E1,1.436520964E-1
8.769736970E1,-1.824381709E0,1.475067711E1,8.499416113E-1
8.771339120E1,-1.714248419E0,1.492305946E1,1.400607944E0
8.772941270E1,-1.089361787E0,1.479856110E1,1.388636947E0
8.774543420E1,-6.464344263E-2,1.543302441E1,1.252167463E0
8.776145570E1,4.525041282E-1,1.606269836E1,1.108515382E0
8.777747720E1,1.422155857E0,1.597411346E1,4.740519226E-1
8.779346818E1,2.166752577E0,1.442985344E1,9.576806799E-3
8.780948968E1,2.738966703E0,1.258871269E1,2.346317619E-1
8.782551118E1,2.985569477E0,1.153047562E1,9.792284966E-1
8.784153267E1,3.251325846E0,9.452308655E0,1.798045516E0
8.785755417E1,2.779668093E0,8.528146744E0,1.826775908E0
8.787357567E1,1.807622313E0,7.606379032E0,2.044648170E0
8.788959717E1,8.164227605E-1,7.086836815E0,1.963245392E0
8.790558815E1,1.747767180E-1,7.062894821E0,1.965639591E0
8.792160965E1,-6.943184882E-2,6.979097843E0,1.807622313E0
8.793763115E1,-9.816227108E-2,7.062894821E0,1.632845521E0
8.795365265E1,5.051765442E-1,7.833827972E0,1.589749932E0
8.796967415E1,1.125274777E0,8.767566681E0,1.189918280E0
8.798569565E1,1.819593310E0,9.730035782E0,1.233013868E0
8.800171715E1,2.755726099E0,9.533711433E0,7.493851185E-1
8.801773865E1,2.949656487E0,9.763554573E0,3.615244627E-1
8.803376015E1,2.875436306E0,9.006986618E0,6.727706790E-1
8.804978165E1,3.110068083E0,8.413225174E0,7.972691655E-1
8.806577263E1,3.002328873E0,7.821856976E0,6.584054828E-1
8.808179413E1,2.650381327E0,7.481880188E0,7.422025204E-1
8.809781563E1,2.542642117E0,8.015787125E0,1.060631394E0
8.811383712E1,2.080561161E0,7.924807549E0,1.185129881E0
8.812985862E1,1.625662923E0,8.408436775E0,9.959878922E-1
8.814588012E1,1.364694953E0,8.817844391E0,1.012747288E0
8.816190162E1,1.268926859E0,8.975862503E0,1.278503656E0
8.817792312E1,1.489193439E0,9.062053680E0,1.369483352E0
8.819394462E1,1.443703651E0,8.983044624E0,1.225831270E0
8.820993560E1,1.666364431E0,8.329427719E0,1.163581967E0
8.822595710E1,1.572990537E0,7.809885979E0,1.221042871E0
8.824197860E1,1.388636947E0,7.412448406E0,1.529894829E0
8.825800010E1,1.242590666E0,7.204153061E0,1.465251446E0
8.827402160E1,1.139639974E0,7.295132637E0,1.422155857E0
8.829004310E1,1.048660398E0,7.433996201E0,1.359906554E0
8.830606460E1,9.528923035E-1,7.544129372E0,1.376665950E0
8.832208610E1,1.055842996E0,7.845798969E0,1.340752959E0
8.833810760E1,1.235408068E0,8.238448143E0,1.254561663E0
8.835409858E1,1.319205165E0,8.494627953E0,1.405396342E0
8.837012008E1,1.163581967E0,8.762778282E0,1.692700624E0
8.838614158E1,1.168370485E0,8.963891029E0,1.687912226E0
8.840216307E1,1.295263171E0,9.023746490E0,1.460463047E0
8.841818457E1,1.355118155E0,8.899248123E0,1.276109457E0
8.843420607E1,1.295263171E0,8.755595207E0,1.400607944E0
8.845022757E1,1.405396342E0,8.848969460E0,1.517923832E0
8.846624907E1,1.450886250E0,8.858546257E0,1.319205165E0
8.848227057E1,1.218648672E0,8.839392662E0,1.328781962E0
8.849829207E1,9.361328483E-1,9.004592896E0,1.747767210E0
8.851431357E1,1.034295082E0,9.129091263E0,1.867477298E0
8.853033507E1,1.108515382E0,9.184157372E0,1.374271750E0
8.854635657E1,1.034295082E0,9.126696587E0,1.194706678E0
8.856237806E1,1.005564690E0,8.959102631E0,1.003170490E0
8.857836905E1,1.103726983E0,8.568847656E0,9.816226959E-1
8.859439055E1,1.259350061E0,8.564059258E0,9.744400978E-1
8.861041204E1,1.565807939E0,8.633491516E0,1.204283476E0
8.862643354E1,1.898601890E0,9.038111687E0,1.161187768E0
8.864245504E1,1.936909199E0,9.658209801E0,1.412579060E0
8.865847654E1,1.972822189E0,1.042195988E1,1.139639974E0
8.867449804E1,2.059013367E0,1.053927612E1,5.291185975E-1
8.869051954E1,2.264914751E0,1.014423275E1,3.711012602E-1
8.870654104E1,2.705447912E0,9.507374763E0,1.012747288E0
8.872256254E1,2.329558372E0,9.646238327E0,1.525106430E0
8.873858404E1,1.395819545E0,1.044111347E1,8.355764151E-1
8.875460554E1,7.996633649E-1,1.088404083E1,1.091755986E0
8.877059652E1,2.561795712E-1,1.120486355E1,9.792284966E-1
8.878661802E1,1.508347094E-1,1.114740276E1,1.505952835E0
8.880263952E1,2.130839527E-1,1.138203526E1,1.161187768E0
8.881866102E1,1.723825186E-1,1.130781460E1,1.273715258E0
8.883468252E1,6.631938815E-1,1.048181534E1,6.081272364E-1
8.885070401E1,1.182735682E0,9.131484985E0,6.871358752E-1
8.886672551E1,1.738190413E0,8.640673637E0,9.337386489E-1
8.888274701E1,1.838746905E0,8.367734909E0,7.110779285E-1
8.889876851E1,1.987187386E0,8.437167168E0,7.852981687E-1
8.891479001E1,2.176329374E0,9.030928612E0,1.060631394E0
8.893081151E1,1.810016513E0,9.823410034E0,1.086967587E0
8.894683301E1,1.254561663E0,1.019690514E1,5.913678408E-1
8.896285451E1,9.433154464E-1,9.684545517E0,5.889736414E-1
8.897887601E1,7.206547260E-1,9.200917244E0,5.961562395E-1
8.899486699E1,7.781155705E-1,9.014169693E0,4.333505034E-1
8.901088849E1,9.911994934E-1,9.191340446E0,3.280056417E-1
8.902690999E1,1.084573388E0,9.662998199E0,4.405331016E-1
8.904283993E1,1.742978811E0,1.026873112E1,3.495534360E-1
8.905886143E1,2.279279947E0,1.029027843E1,4.788403213E-2
8.907488293E1,2.463633537E0,9.998186111E0,2.801215947E-1
8.909093495E1,2.434903145E0,9.876082420E0,3.064578176E-1
8.910695645E1,2.377442360E0,9.732429504E0,3.950432837E-1
8.912297795E1,2.255337954E0,9.744400978E0,1.675941199E-1
8.913896893E1,2.030282974E0,9.574412346E0,1.628057212E-1
8.915499043E1,2.059013367E0,9.062053680E0,4.836287498E-1
8.917101193E1,1.750161409E0,8.853757858E0,4.477157295E-1
8.918703343E1,2.025494576E0,8.382100105E0,3.902548850E-1
8.920305492E1,1.965639591E0,8.176198959E0,2.226607651E-1
8.921907642E1,1.711854219E0,8.542511940E0,2.801215947E-1
8.923509792E1,1.817199111E0,9.102754593E0,2.681505978E-1
8.925111942E1,1.620874524E0,9.531316757E0,1.963245422E-1
8.926714092E1,1.656787634E0,9.495404243E0,8.331822157E-1
8.928316242E1,1.762132406E0,9.045293808E0,8.954314590E-1
8.929918392E1,2.173935175E0,8.482656479E0,1.426944256E0
8.931520542E1,2.439691544E0,8.078036308E0,1.472434044E0
8.933122692E1,2.590526342E0,7.603984833E0,1.403002143E0
8.934724842E1,2.683900118E0,7.433996201E0,1.122880578E0
8.936323940E1,2.722207308E0,7.690176010E0,1.503558636E0
8.937926090E1,2.075772762E0,7.718906403E0,1.197100878E0
8.939528240E1,2.935291290E0,8.054094315E0,1.640028119E0
8.941130390E1,3.406949043E0,8.286332130E0,1.738190413E0
8.942732540E1,4.132391930E0,8.018181801E0,1.841141105E0
8.944334690E1,3.593696833E0,7.862558365E0,1.601720929E0
8.945936839E1,3.450044632E0,7.582436562E0,1.584961534E0
8.947538989E1,3.124433279E0,6.754043102E0,1.290474772E0
8.949141139E1,2.906560898E0,6.746860504E0,1.551442742E0
8.950743289E1,2.461239338E0,7.491456985E0,1.611297727E0
8.952345439E1,1.671152830E0,7.955932140E0,1.826775908E0
8.953947589E1,1.498770237E0,8.573636055E0,2.360682964E0
8.955549739E1,2.056619167E0,7.457938194E0,2.147598982E0
8.957151889E1,2.346317768E0,6.438008308E0,2.032677174E0
8.958754039E1,2.748543501E0,5.595249176E0,1.975216389E0
8.960356188E1,3.155557871E0,6.301538944E0,1.920149803E0
8.961955287E1,3.241749048E0,6.217741966E0,1.762132406E0
8.963557437E1,2.205059767E0,5.691017628E0,2.171540976E0
8.965159587E1,1.996764183E0,5.544970989E0,2.133233786E0
8.966761736E1,1.683123827E0,4.965574265E0,3.071760893E0
8.968363886E1,1.781286120E0,3.924096584E0,2.142810583E0
8.969966036E1,2.707842112E0,5.810727596E0,3.270479441E0
8.971568186E1,2.255337954E0,7.929595947E0,2.928108692E0
8.973170336E1,1.941697598E0,1.019690514E1,1.192312479E0
8.974772486E1,-2.169146776E0,1.482010841E1,4.043806553E0
8.976374636E1,-4.975151062E0,1.846887207E1,5.882553577E0
8.977976786E1,-5.173870087E0,1.966597366E1,6.658275127E0
8.979578936E1,-4.697423935E0,1.915361404E1,7.295132637E0
8.981181086E1,-2.899378300E0,1.505713463E1,5.992686749E0
8.982783236E1,-1.881842494E0,1.193030739E1,3.677493811E0
8.984385385E1,-2.296039343E0,1.209311295E1,4.017470360E0
8.985987535E1,-3.090914488E0,1.521275806E1,5.547365189E0
8.987589685E1,-3.869029999E0,1.827972984E1,6.804321289E0
8.989191835E1,-3.280056238E0,1.845929527E1,6.962338448E0
8.990793985E1,-1.989581585E0,1.521036339E1,5.990292549E0
8.992396135E1,-2.717418909E0,1.108515358E1,4.034229755E0
8.993998285E1,-2.873042107E0,7.565677166E0,2.858676910E0
8.995600435E1,-4.333505154E0,6.562506676E0,2.892195702E0
8.997202585E1,-5.980715752E0,8.829815865E0,4.189853191E0
8.998804735E1,-6.289567947E0,1.020408726E1,5.616796970E0
9.000406884E1,-4.043806553E0,9.749189377E0,5.018246651E0
9.002009034E1,-1.582567334E0,8.671798706E0,3.974374771E0
9.003611184E1,-8.738836050E-1,8.573636055E0,3.107673883E0
9.005213334E1,-9.193734527E-1,8.027758598E0,2.624045134E0
9.006815484E1,-1.338358760E0,7.079654217E0,2.542642117E0
9.008417634E1,-1.410184860E0,6.435614109E0,2.966415882E0
9.010019784E1,-1.419761658E0,6.303933144E0,3.282450438E0
9.011621934E1,-9.002198577E-1,6.342240334E0,3.414131641E0
9.013224084E1,-4.932055473E-1,6.763619900E0,2.743755102E0
9.014826234E1,-3.495534360E-1,7.129932880E0,2.367865562E0
9.016428384E1,-5.099649429E-1,7.134721279E0,2.178723574E0
9.018027482E1,-1.012747288E0,7.704541206E0,2.315192938E0
9.019629632E1,-4.046200812E-1,8.394071579E0,2.444479942E0
9.021231782E1,-1.307234168E0,9.165003777E0,2.003946781E0
9.022833932E1,-1.884236693E0,9.227252960E0,1.891419291E0
9.024439133E1,-2.367865562E0,9.282320023E0,2.090138197E0
9.026038231E1,-2.212242365E0,1.008437729E1,3.268085241E0
9.027640381E1,-1.192312479E0,1.016817474E1,3.035847664E0
9.029242531E1,-2.466027737E-1,1.057518864E1,2.480392933E0
9.030847733E1,5.434837937E-1,1.076193619E1,1.826775908E0
9.032449883E1,-2.944868207E-1,1.066856289E1,1.395819545E0
9.034052033E1,-5.123591423E-1,1.045308495E1,1.333570361E0
9.035654182E1,6.823474765E-1,1.093671322E1,2.087743998E0
9.037256332E1,9.074024558E-1,1.060391903E1,2.595314741E0
9.038858482E1,1.422155857E0,1.001494598E1,2.580949545E0
9.040451477E1,4.501099288E-1,9.306262016E0,3.315969467E0
9.042053627E1,-1.197100878E-1,8.106766701E0,1.448492050E0
9.043655777E1,-1.498770237E0,7.436390400E0,1.857900500E0
9.045257927E1,2.370259613E-1,7.742848396E0,2.078166962E0
9.046860077E1,1.156399369E0,1.019451046E1,2.276885748E0
9.048462227E1,1.335964561E0,1.283770943E1,1.300051570E0
9.050064376E1,9.911994934E-1,1.274433517E1,4.955997467E-1
9.051666526E1,9.074024558E-1,1.148019695E1,1.048660398E0
9.053268676E1,1.637633920E0,9.957485199E0,5.195417404E-1
9.054870826E1,1.278503656E0,8.422801971E0,7.398083210E-1
9.056472976E1,8.403648138E-1,8.492233276E0,9.552865028E-1
9.058075126E1,3.184288144E-1,9.643844604E0,1.144428372E0
9.059677276E1,-3.782838583E-1,1.034295177E1,1.209071875E0
9.061279426E1,-7.589619160E-1,1.025675964E1,1.132457376E0
9.062878524E1,-7.278373241E-1,1.012268448E1,9.337386489E-1
9.064480674E1,-1.891419291E-1,1.023281765E1,8.786720037E-1
9.066082824E1,1.675941236E-2,1.059673691E1,8.595184088E-1
9.067684974E1,1.460463107E-1,1.065898609E1,5.746083856E-1
9.069287124E1,3.926490843E-1,1.078108978E1,5.650315881E-1
9.070892325E1,4.333505034E-1,1.067574501E1,5.841852427E-1
9.072494475E1,4.716577232E-1,1.049857426E1,6.177040339E-1
9.074096625E1,6.177040339E-1,9.998186111E0,8.068459630E-1
9.075698775E1,6.129156351E-1,9.373299599E0,7.972691655E-1
9.077300925E1,6.296750307E-1,8.810662270E0,7.469909191E-1
9.078903075E1,7.613561153E-1,8.537723541E0,3.088520169E-1
9.080505225E1,7.134721279E-1,8.765172005E0,3.375824392E-1
9.082104323E1,7.158663273E-1,1.003409958E1,5.363011956E-1
9.083706473E1,6.464344859E-1,1.066377449E1,6.703764796E-1
9.085308623E1,7.158663273E-1,1.024239445E1,8.188169599E-1
9.086910773E1,1.010353088E0,9.282320023E0,1.165976286E0
9.088512923E1,8.978256583E-1,8.791508675E0,1.110909581E0
9.090115073E1,6.991068721E-1,8.690952301E0,8.259995580E-1
9.091717222E1,2.705447972E-1,9.109937668E0,6.057330370E-1
9.093319372E1,2.106897533E-1,1.011071396E1,5.123591423E-1
9.094921522E1,4.094084799E-1,1.083615685E1,4.788403511E-1
9.096523672E1,1.101332784E0,1.080982113E1,3.902548850E-1
9.098125822E1,1.470039845E0,1.047223854E1,4.333505034E-1
9.099724920E1,1.733402014E0,9.876082420E0,3.974374831E-1
9.101327070E1,1.323993564E0,9.382876396E0,4.860229492E-1
9.102929220E1,9.026140571E-1,9.169792175E0,4.141969085E-1
9.104531370E1,3.208230138E-1,9.303867340E0,6.296750307E-1
9.106133520E1,-8.619125932E-2,9.763554573E0,3.375824392E-1
9.107735670E1,-1.197100878E-1,1.001494598E1,3.280056417E-1
9.109334768E1,-2.873042040E-2,9.981427193E0,7.900865376E-2
9.110936918E1,4.333505034E-1,9.679757118E0,2.274491638E-1
9.112539068E1,3.734954596E-1,9.646238327E0,3.064578176E-1
9.114141218E1,2.705447972E-1,9.394847870E0,2.274491638E-1
9.115743368E1,3.830722719E-2,9.634267807E0,1.987187415E-1
9.117345518E1,-4.668693244E-1,9.682151794E0,1.819593310E-1
9.118947667E1,-5.722141862E-1,9.938331604E0,2.322375625E-1
9.120549817E1,-7.206547260E-1,9.828198433E0,2.322375625E-1
9.122151967E1,-8.762778044E-1,9.844957352E0,2.944868207E-1
9.123754117E1,-9.600749016E-1,9.672574997E0,1.508347094E-1
9.125353215E1,-8.786720037E-1,1.012268448E1,3.758896589E-1
9.126955365E1,-6.775590777E-1,9.557653427E0,2.011129409E-1
9.128557515E1,-7.924807668E-1,9.483432770E0,1.604115069E-1
9.130159665E1,-6.799532771E-1,9.248801231E0,2.633621916E-2
9.131761815E1,-6.823474765E-1,9.445125580E0,1.460463107E-1
9.133363965E1,-1.122880578E0,9.512163162E0,9.576806799E-3
9.134966115E1,-1.237802267E0,9.694122314E0,1.388636976E-1
9.136568265E1,-1.084573388E0,9.576807022E0,7.661445439E-2
9.138170415E1,-7.829039693E-1,9.469067574E0,2.322375625E-1
9.139772565E1,-7.134721279E-1,9.282320023E0,1.412578970E-1
9.141374714E1,-5.291185975E-1,8.717288017E0,-2.633621916E-2
9.142973813E1,-6.847416759E-1,8.973467827E0,-3.591302410E-2
9.144575963E1,-1.539471745E0,9.006986618E0,1.268926859E-1
9.146178112E1,-1.438915253E0,9.435548782E0,1.771709323E-1
9.147780262E1,-5.506663769E-2,9.727641106E0,2.585737705E-1
9.149382412E1,5.961562395E-1,9.205705643E0,-2.633621916E-2
9.150984562E1,-5.506663918E-1,8.559270859E0,2.322375625E-1
9.152586712E1,-1.362300754E0,8.820239067E0,7.517793179E-1
9.154188862E1,-1.211466074E0,9.232041359E0,1.015141487E0
9.155791012E1,-9.528923035E-1,9.955090523E0,7.541735172E-1
9.157390110E1,-8.762778044E-1,1.102290440E1,3.519476354E-1
9.158992260E1,-3.136404157E-1,1.178186703E1,-3.591302410E-2
9.160594410E1,-6.177040339E-1,1.259828949E1,-3.280056417E-1
9.162196560E1,-1.225831270E0,1.249055004E1,-7.422025502E-2
9.163798710E1,-1.678335428E0,1.180820274E1,5.626373887E-1
9.165400860E1,-1.381454349E0,1.222000504E1,1.197100878E0
9.167003010E1,-1.367089152E0,1.345301914E1,9.864110947E-1
9.168605159E1,-1.611297727E0,1.497573185E1,3.016694188E-1
9.170207309E1,-1.960851192E0,1.618240929E1,7.326257229E-1
9.171809459E1,-2.068590164E0,1.687193871E1,1.017535686E0
9.173411609E1,-1.206677675E0,1.700362015E1,1.596932530E0
9.175010707E1,4.884171486E-1,1.701080322E1,2.094926596E0
9.176612857E1,1.470039845E0,1.720712852E1,1.879448295E0
9.178215007E1,2.003946781E0,1.725022316E1,1.388636947E0
9.179817157E1,2.030282974E0,1.630690765E1,9.816226959E-1
9.181419307E1,1.898601890E0,1.379778481E1,1.034295082E0
9.183021457E1,2.609679937E0,1.056800652E1,1.620874524E0
9.184623607E1,2.880224705E0,7.687781811E0,2.135627985E0
9.186225757E1,2.846705914E0,6.478709698E0,2.140416384E0
9.187827907E1,1.968033791E0,7.762001991E0,1.640028119E0
9.189430057E1,1.941697598E0,6.284779549E0,1.757344007E0
9.191029155E1,1.280897856E0,7.343016624E0,1.556231141E0
9.192631305E1,1.082179189E0,7.797914982E0,1.817199111E0
9.194233455E1,9.241618514E-1,7.702147007E0,2.068590164E0
9.195835604E1,1.134851575E0,8.006210327E0,1.836352706E0
9.197437754E1,1.154005170E0,8.116343498E0,1.596932530E0
9.199036853E1,1.285686255E0,8.183381081E0,1.467645645E0
9.200639002E1,1.747767210E0,8.487444878E0,1.448492050E0
9.202241152E1,2.312798738E0,7.501033783E0,1.302445769E0
9.203843302E1,2.726995707E0,6.866570473E0,8.307880163E-1
9.205445452E1,2.877830505E0,7.644686222E0,8.714894056E-1
9.207047602E1,2.813186884E0,7.340622425E0,1.065419793E0
9.208649752E1,2.894589901E0,7.802703381E0,9.121908545E-1
9.210248850E1,2.916137695E0,7.910442352E0,9.672574997E-1
9.211851000E1,2.896984100E0,8.470685959E0,1.077390790E0
9.213453150E1,2.839523315E0,8.571242332E0,1.331176162E0
9.215055300E1,2.717418909E0,8.595184326E0,1.359906554E0
9.216657450E1,2.387019157E0,9.291896820E0,1.630451322E0
9.218259600E1,1.747767210E0,8.836998940E0,1.857900500E0
9.219858698E1,1.965639591E0,8.927978516E0,1.965639591E0
9.221460848E1,1.922544003E0,8.882488251E0,1.857900500E0
9.223062998E1,1.647210717E0,8.734047890E0,1.869871497E0
9.224665148E1,1.177947283E0,8.544905663E0,1.826775908E0
9.226267298E1,1.003170490E0,8.389283180E0,2.049436569E0
9.227869447E1,9.361328483E-1,8.255207062E0,1.893813491E0
9.229468546E1,9.504981041E-1,8.180987358E0,1.577778935E0
9.231070696E1,1.060631394E0,7.876923561E0,1.460463047E0
9.232672845E1,1.357512355E0,7.718906403E0,1.474828243E0
9.234274995E1,1.434126854E0,7.745242596E0,1.793257117E0
9.235877145E1,1.393425345E0,8.092401505E0,1.980004787E0
9.237479295E1,1.501164436E0,8.585607529E0,1.711854219E0
9.239078393E1,1.228225470E0,8.746018410E0,1.632845521E0
9.240680543E1,1.197100878E0,8.647856712E0,1.592144132E0
9.242282693E1,1.077390790E0,8.396465302E0,1.656787634E0
9.243884843E1,1.173158884E0,8.355764389E0,1.678335428E0
9.245486993E1,1.094150186E0,8.075642586E0,1.551442742E0
9.247089143E1,9.935936928E-1,7.730877399E0,1.450886250E0
9.248688241E1,1.125274777E0,7.603984833E0,1.297657371E0
9.250290391E1,1.364694953E0,7.474697590E0,1.230619669E0
9.251892541E1,1.663970232E0,7.445967197E0,1.273715258E0
9.253494691E1,1.927332401E0,7.410054207E0,1.297657371E0
9.255096841E1,2.015917778E0,7.374141216E0,1.426944256E0
9.256698991E1,2.506729126E0,8.078036308E0,8.259995580E-1
9.258298089E1,3.057395458E0,9.129091263E0,5.195417404E-1
9.259900239E1,4.134786129E0,9.595960617E0,8.858546019E-1
9.261502389E1,4.302380562E0,9.952696800E0,8.714894056E-1
9.263104539E1,3.892971992E0,1.030943298E1,7.445967197E-1
9.264706688E1,3.782838583E0,1.012986755E1,-1.843535304E-1
9.266305787E1,1.836352706E0,1.028549004E1,1.501164436E0
9.267907937E1,8.475474119E-1,1.123359394E1,1.539471745E0
9.269510086E1,5.793967843E-1,1.176271248E1,1.733402014E0
9.271112236E1,1.113303781E0,1.158554173E1,1.108515382E0
9.272711335E1,1.843535304E0,1.094389629E1,9.744400978E-1
9.274313484E1,1.980004787E0,1.038604736E1,1.400607944E0
9.275915634E1,1.886630893E0,1.019690514E1,1.527500629E0
9.277517784E1,1.350329757E0,1.018732834E1,1.323993564E0
9.279122986E1,1.300051570E0,1.044590187E1,1.532289028E0
9.280725136E1,1.695094824E0,1.063264942E1,1.295263171E0
9.282327286E1,1.965639591E0,1.024478912E1,1.130063176E0
9.283926384E1,2.061407566E0,9.581595421E0,1.070208192E0
9.285528534E1,1.898601890E0,8.860940933E0,7.948749661E-1
9.287130684E1,1.462857246E0,8.554482460E0,6.799532771E-1
9.288723679E1,9.026140571E-1,8.808267593E0,9.433154464E-1
9.290325828E1,4.979939461E-1,9.615114212E0,1.211466074E0
9.291927978E1,4.860229492E-1,1.012747288E1,8.499416113E-1
9.293530128E1,9.193734527E-1,1.013944435E1,4.884171486E-1
9.295132278E1,1.663970232E0,9.770736694E0,6.081272364E-1
9.296734428E1,2.267308950E0,9.461885452E0,6.416460276E-1
9.298336578E1,2.722207308E0,9.143456459E0,8.547300100E-1
9.299938728E1,2.889801502E0,8.916007042E0,1.070208192E0
9.301540878E1,2.810792685E0,8.846575737E0,1.151610970E0
9.303143028E1,2.571372509E0,8.726864815E0,9.026140571E-1
9.304745178E1,2.178723574E0,8.403648376E0,8.212111592E-1
9.306347328E1,1.953668594E0,8.214506149E0,8.379706144E-1
9.307949478E1,1.505952835E0,8.202534676E0,6.153098345E-1
9.309551627E1,1.350329757E0,8.207323074E0,8.259995580E-1
9.311153777E1,1.017535686E0,8.274360657E0,7.302315235E-1
9.312755927E1,1.125274777E0,8.499416351E0,1.041477680E0
9.314355025E1,1.086967587E0,8.669404030E0,9.720458984E-1
