"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.100836211E2,-2.809173822E0,1.166441250E1,1.230509043E0
1.101002878E2,-1.359123230E0,1.143769264E1,2.270190477E0
1.101169545E2,-3.493520916E-1,1.108355427E1,2.451446772E0
1.101336211E2,-7.668996453E-1,1.086221886E1,2.457428932E0
1.101502878E2,-1.715055585E0,1.003669453E1,2.157727718E0
1.101669545E2,-1.923829436E0,8.999405861E0,2.161317110E0
1.101836211E2,-2.146361828E0,8.128418922E0,2.006381750E0
1.102002878E2,-1.875972986E0,7.594220638E0,2.008774519E0
1.102169545E2,-1.552343726E0,7.332206726E0,1.916052699E0
1.102336211E2,-1.485344648E0,7.546962738E0,1.854437590E0
1.102502878E2,-1.461416483E0,8.107481003E0,2.385046005E0
1.102669545E2,-1.056431174E0,8.266005516E0,2.192423820E0
1.102836211E2,-8.111668825E-1,8.085348129E0,2.233101845E0
1.103002878E2,-9.062815905E-1,7.802994728E0,2.213361025E0
1.103169545E2,-1.050449133E0,7.688138962E0,2.202593327E0
1.103336211E2,-1.495514154E0,7.485347271E0,2.017149448E0
1.103502878E2,-1.936391711E0,7.363911629E0,1.779063582E0
1.103669545E2,-2.543570518E0,7.348358154E0,1.974676847E0
1.103836211E2,-3.141776085E0,7.929215908E0,2.084148407E0
1.104002878E2,-3.195016384E0,8.172685623E0,2.035693884E0
1.104169545E2,-3.260818958E0,8.215158463E0,1.834696770E0
1.104336211E2,-3.172284603E0,7.904091358E0,1.610967875E0
1.104502878E2,-2.814557552E0,7.346563816E0,1.604387641E0
1.104669545E2,-2.767299414E0,7.155735970E0,1.752742529E0
1.104836211E2,-2.738585472E0,7.323233604E0,1.753340840E0
1.105002878E2,-2.913261652E0,7.719245911E0,1.804188251E0
1.105169544E2,-3.207578659E0,8.391629219E0,1.672582984E0
1.105336211E2,-3.818944931E0,8.115856171E0,1.217946768E0
1.105502878E2,-4.081557274E0,8.015955925E0,1.660020709E0
1.105669544E2,-4.409972191E0,7.763513088E0,5.533402562E-1
1.105836211E2,-4.642076015E0,7.892127514E0,6.759724021E-1
1.106002878E2,-4.453042984E0,7.371688366E0,7.016952634E-1
1.106169544E2,-4.817350388E0,6.978667259E0,6.652047038E-1
1.106336211E2,-4.786243439E0,7.371089935E0,8.991031051E-1
1.106502878E2,-4.691128731E0,7.667799950E0,8.955138922E-1
1.106669544E2,-4.459024906E0,7.658228874E0,7.010970116E-1
1.106836211E2,-3.921238184E0,7.396214962E0,2.853440940E-1
1.107002878E2,-3.759124279E0,7.301698208E0,4.875376225E-1
1.107169544E2,-3.638286829E0,8.797810555E0,5.647061467E-1
1.107336211E2,-3.251247883E0,9.873982430E0,5.054838061E-1
1.107502878E2,-3.148954630E0,9.212965012E0,-1.764706671E-1
1.107669544E2,-3.026920557E0,6.585646152E0,-1.124626622E-1
1.107836211E2,-2.933600664E0,4.967499733E0,2.662015259E-1
1.108002878E2,-2.813959360E0,5.287539959E0,1.710868180E-1
1.108169544E2,-2.916850805E0,6.381059647E0,7.956135273E-2
1.108336211E2,-3.047259569E0,6.461817741E0,1.118644550E-1
1.108502878E2,-2.774477959E0,6.055635929E0,-2.057827413E-1
1.108669544E2,-3.221935749E0,5.858826160E0,-1.429711580E-1
1.108836211E2,-2.867199659E0,5.030909538E0,-9.996016622E-1
1.109002878E2,-1.865205288E0,8.200801849E0,2.554338276E-1
1.109169544E2,-1.628913999E0,9.617950439E0,9.972088337E-1
1.109336211E2,-2.440679073E0,1.110389328E1,3.308077157E-1
1.109502878E2,-4.455435753E0,1.672523117E1,1.591227055E-1
1.109669544E2,-5.391627789E0,2.072303963E1,-8.392825127E-1
1.109836211E2,-5.635097504E0,1.637049675E1,-2.206780672E0
1.110002878E2,-6.369693756E0,1.105663490E1,-1.747956991E0
1.110169544E2,-6.915855408E0,9.357132912E0,-6.723831892E-1
1.110336211E2,-4.771886349E0,8.411968231E0,5.312066078E-1
1.110502878E2,-2.466402054E0,1.268315601E1,1.328614831E0
1.110669544E2,-1.864607096E0,2.209652138E1,1.064207911E0
1.110836211E2,-5.527420044E-1,2.917389107E1,-1.535593987E0
1.111002878E2,-2.095514536E0,1.980718803E1,-2.210968018E0
1.111169544E2,-1.658824325E0,1.531825256E1,-3.708875179E-1
1.111336211E2,-5.976074338E-1,7.574480057E0,2.115255117E0
1.111502878E2,5.916253924E-1,2.970689297E0,3.029911757E0
1.111669544E2,3.002992272E-1,3.792623997E0,1.765903115E0
1.111836211E2,-5.030909777E-1,7.850851059E0,1.716850251E-1
1.112002878E2,-3.900300860E-1,1.059661484E1,-4.683950245E-1
1.112169544E2,-2.195414752E-1,1.459801292E1,-1.629512191E0
1.112336211E2,-9.206385016E-1,1.288654613E1,-1.152144074E0
1.112502878E2,-7.663014531E-1,9.560523033E0,5.383851007E-2
1.112669544E2,-5.222335458E-1,8.268398285E0,7.208378315E-1
1.112836211E2,-2.925225794E-1,7.901698589E0,9.996016622E-1
1.113002878E2,3.242274821E-1,7.345367432E0,1.091127157E0
1.113169544E2,4.875376225E-1,7.603792191E0,1.030708313E0
1.113336211E2,1.998006850E-1,8.356334686E0,6.071787477E-1
1.113502878E2,-6.945167780E-1,8.854640007E0,4.181457460E-1
1.113669544E2,-9.451649189E-1,9.102297783E0,3.726821244E-1
1.113836211E2,-1.252044439E0,9.894919395E0,5.994020700E-1
1.114002877E2,-1.139581800E0,1.037408257E1,8.817551732E-1
1.114169544E2,-1.078564763E0,1.033639526E1,1.121635556E0
1.114336211E2,-1.033101201E0,9.772287369E0,1.002592683E0
1.114502877E2,-9.924231768E-1,9.122636795E0,8.931210637E-1
1.114669544E2,-1.077368379E0,8.821140289E0,8.111668825E-1
1.114836211E2,-1.158126116E0,8.801400185E0,6.574280262E-1
1.115002877E2,-6.927221417E-1,9.633503914E0,4.797609448E-1
1.115169544E2,-5.467599630E-1,1.047517967E1,6.149554253E-1
1.115336211E2,-8.159525394E-1,1.011206818E1,8.033902049E-1
1.115502877E2,-9.870393276E-1,9.675976753E0,6.825526357E-1
1.115669544E2,-1.372283816E0,9.297910690E0,8.853443861E-1
1.115836211E2,-9.062815905E-1,9.314062119E0,8.889335990E-1
1.116002877E2,-4.115654826E-1,9.859625816E0,7.830511928E-1
1.116169544E2,-3.684946895E-1,1.024666500E1,6.783652306E-1
1.116336211E2,-5.270192027E-1,1.028913784E1,6.293123364E-1
1.116502877E2,-1.197009563E0,1.018265629E1,9.008977413E-1
1.116669544E2,-1.570289850E0,9.650852203E0,8.787640929E-1
1.116836211E2,-1.796411633E0,9.187242508E0,1.053440213E0
1.117002877E2,-1.764108539E0,9.068798065E0,1.321436286E0
1.117169544E2,-1.705484390E0,9.302696228E0,1.101894855E0
1.117336211E2,-1.515254974E0,9.437292099E0,1.299302697E0
1.117502877E2,-1.466202021E0,9.556335449E0,1.161117196E0
1.117669544E2,-1.048654556E0,9.796813965E0,1.112064362E0
1.117836211E2,-8.195417523E-1,1.018983555E1,1.247856975E0
1.118002877E2,-4.366901219E-1,1.011984539E1,1.542772412E0
1.118169544E2,-5.318048596E-1,9.894919395E0,1.503889084E0
1.118336211E2,-1.101894855E0,9.186046600E0,1.427318692E0
1.118502877E2,-1.774876237E0,9.522835732E0,1.311864972E0
1.118669544E2,-1.593619823E0,9.862616539E0,1.375274777E0
1.118836211E2,-7.980063558E-1,9.472586632E0,1.171884894E0
1.119002877E2,-9.110672474E-1,9.299705505E0,9.702895880E-1
1.119169544E2,-1.178465128E0,1.004925728E1,1.063609719E0
1.119336211E2,-1.125224829E0,1.062413216E1,1.488933921E0
1.119502877E2,-1.555334687E0,1.007737255E1,1.346560955E0
1.119669544E2,-2.073380709E0,9.731609344E0,1.237687469E0
1.119836211E2,-2.495713949E0,9.227322578E0,6.508477330E-1
1.120002877E2,-2.677568436E0,8.849256516E0,6.975077987E-1
1.120169544E2,-2.365305185E0,8.306085587E0,9.343972206E-1
1.120336211E2,-1.129412293E0,9.051449776E0,1.259821177E0
1.120502877E2,-6.735795736E-1,9.685547829E0,1.856232166E0
1.120669544E2,-3.224328458E-1,1.009890842E1,2.441875458E0
1.120836211E2,-2.817548811E-1,1.031007481E1,2.705085993E0
1.121002877E2,-1.177268744E0,1.027238750E1,2.196012974E0
1.121169544E2,-1.814357758E0,9.336793900E0,1.502692580E0
1.121336211E2,-1.722832322E0,7.998608112E0,1.264606714E0
1.121502877E2,-6.023930907E-1,7.083951473E0,9.637092948E-1
1.121669544E2,-1.202393398E-1,6.808178425E0,9.206385016E-1
1.121836211E2,-2.763710022E-1,6.546164513E0,1.325025558E0
1.122002877E2,-1.555334684E-2,9.986445427E0,1.144965649E0
1.122169544E2,-1.075573802E0,1.133001518E1,9.684949517E-1
1.122336210E2,-1.453639746E0,1.186899853E1,1.213161111E0
1.122502877E2,-1.335195065E0,1.162672520E1,1.524826288E0
1.122669544E2,-1.037886858E0,1.087896824E1,1.914856315E0
1.122836210E2,-8.362914920E-1,1.092742252E1,1.978864312E0
1.123002877E2,-7.950153351E-1,1.140060329E1,2.060220242E0
1.123169544E2,-5.455635786E-1,1.158784199E1,2.081157446E0
1.123336210E2,-3.475574851E-1,1.143051338E1,2.030309916E0
1.123502877E2,-3.008974493E-1,1.134556866E1,2.322234392E0
1.123669544E2,-3.391826153E-1,1.032921696E1,2.647060156E0
1.123836210E2,1.585244983E-1,9.546764374E0,2.632703066E0
1.124002877E2,4.971089065E-1,9.523433685E0,2.387438774E0
1.124169544E2,6.484549642E-1,9.921240807E0,2.589034081E0
1.124336210E2,5.036891699E-1,1.009232807E1,2.578266382E0
1.124502877E2,2.901297510E-1,1.021196842E1,2.805584431E0
1.124669544E2,6.281159073E-2,1.014018440E1,3.018545866E0
1.124836210E2,-4.492524564E-1,9.335597992E0,2.957528830E0
1.125002877E2,-2.889333367E-1,8.553144455E0,2.997010469E0
1.125169544E2,-1.345962733E-1,8.362317085E0,3.055634499E0
1.125336210E2,-2.458625287E-1,8.128418922E0,3.241078377E0
1.125502877E2,-2.099701911E-1,8.206185341E0,3.556930780E0
1.125669544E2,6.131607890E-1,8.925827026E0,3.855435371E0
1.125836210E2,2.721835673E-1,8.609973907E0,3.895515203E0
1.126002877E2,8.081758618E-1,8.655437469E0,4.244269371E0
1.126169544E2,9.212366939E-1,8.143971443E0,4.087539196E0
1.126336210E2,1.066002488E0,7.862815380E0,4.112663746E0
1.126502877E2,4.019941986E-1,7.827520847E0,4.216751575E0
1.126669544E2,7.615157962E-1,7.652246952E0,4.415954113E0
1.126836210E2,5.647061467E-1,7.470392227E0,4.423730850E0
1.127002877E2,3.445664644E-1,7.240083218E0,4.378865242E0
1.127169544E2,-9.930214286E-2,6.431309223E0,4.251447678E0
1.127336210E2,-5.264209956E-2,5.647061348E0,4.065405846E0
1.127502877E2,4.606183469E-1,5.763711452E0,4.184448719E0
1.127669544E2,1.485344648E0,6.102894306E0,4.713860512E0
1.127836210E2,1.844268084E0,6.428916454E0,4.769493580E0
1.128002877E2,2.124228239E0,7.624729156E0,4.852644444E0
1.128169544E2,2.597409010E0,8.410173416E0,5.033302307E0
1.128336210E2,2.098505497E0,8.939585686E0,5.282155991E0
1.128502877E2,1.727617979E0,9.713663101E0,5.770890236E0
1.128669544E2,1.441675663E0,1.062054348E1,5.754140377E0
1.128836210E2,1.333998680E0,1.130369377E1,5.791228771E0
1.129002877E2,1.740778446E0,1.234816170E1,6.377470493E0
1.129169544E2,2.305484533E0,1.315813160E1,6.477969170E0
1.129336210E2,1.732403636E0,1.365464211E1,7.051050186E0
1.129502877E2,8.165507317E-1,1.484566975E1,6.956533432E0
1.129669544E2,5.688936114E-1,1.532124329E1,6.409773827E0
1.129836210E2,5.623133183E-1,1.602832222E1,6.409175396E0
1.130002877E2,8.991031051E-1,1.551207066E1,5.872584820E0
1.130169544E2,1.321436286E0,1.474038601E1,6.267998695E0
1.130336210E2,5.431707501E-1,1.159143066E1,5.297111034E0
1.130502877E2,-3.882354796E-1,9.991828918E0,4.993222713E0
1.130669543E2,-2.539382935E0,5.558526993E0,4.220939159E0
1.130836210E2,-3.815355778E0,3.275176048E0,2.514258385E0
1.131002877E2,-4.331008911E0,3.942773581E0,1.033101201E0
1.131169543E2,-4.287340164E0,7.554739475E0,1.018146038E0
1.131336210E2,-4.050450325E0,9.372686386E0,1.473978758E0
1.131502877E2,-3.419343472E0,1.158066368E1,2.592025042E0
1.131669543E2,-3.230908871E0,1.085982513E1,2.665604353E0
1.131836210E2,-3.559921980E0,9.247661591E0,2.233101845E0
1.132002877E2,-3.604189157E0,8.162516594E0,2.094317913E0
1.132169543E2,-3.046063185E0,7.987242222E0,2.118246317E0
1.132336210E2,-2.442473650E0,7.883154392E0,1.812563181E0
1.132502877E2,-1.764108539E0,8.238488197E0,1.636690736E0
1.132669543E2,-1.305882931E0,9.262616158E0,1.678565025E0
1.132836210E2,-2.097907305E0,9.738788605E0,2.030309916E0
1.133002877E2,-2.012363911E0,9.193224907E0,1.658226132E0
1.133169543E2,-2.488535643E0,9.019744873E0,1.778465390E0
1.133336210E2,-2.285743713E0,8.815158844E0,1.713859200E0
1.133502877E2,-2.146361828E0,8.460422516E0,1.165304661E0
1.133669543E2,-2.575275421E0,8.492725372E0,1.300499082E0
1.133836210E2,-1.999801517E0,8.953344345E0,1.314856052E0
1.134002877E2,-1.802991867E0,8.997013092E0,1.339980721E0
1.134169543E2,-1.536790371E0,9.193224907E0,1.094118118E0
1.134336210E2,-1.207777262E0,8.887541771E0,8.721838593E-1
1.134502877E2,-1.886740685E0,8.417949677E0,1.158126116E0
1.134669543E2,-1.879562140E0,8.097311974E0,9.577272534E-1
1.134836210E2,-1.902892232E0,8.115856171E0,8.380861282E-1
1.135002877E2,-1.747956991E0,8.240283012E0,6.957131624E-1
1.135169543E2,-2.172084808E0,8.339585304E0,7.543373108E-1
1.135336210E2,-2.167299032E0,8.501698494E0,7.112665176E-1
1.135502877E2,-2.138585329E0,8.535796165E0,7.495517135E-1
1.135669543E2,-2.276172638E0,8.076375008E0,6.388836503E-1
1.135836210E2,-1.813161373E0,7.967501163E0,5.042873621E-1
1.136002877E2,-1.962712765E0,7.766504288E0,6.460621357E-1
1.136169543E2,-1.710269928E0,8.236095428E0,7.585247755E-1
1.136336210E2,-1.511067510E0,8.340781212E0,4.444667995E-1
1.136502877E2,-1.786840320E0,8.030312538E0,7.764709592E-1
1.136669543E2,-1.753340840E0,8.312067986E0,7.292127013E-1
1.136836210E2,-2.121835470E0,8.386843681E0,4.247260094E-1
1.137002877E2,-2.223530531E0,8.696713448E0,4.432703853E-1
1.137169543E2,-2.401197433E0,8.691329956E0,4.175475538E-1
1.137336210E2,-2.477169752E0,9.208179474E0,7.130611539E-1
1.137502877E2,-2.232503414E0,9.500103951E0,7.292127013E-1
1.137669543E2,-2.218744755E0,9.409774780E0,8.344969153E-1
1.137836210E2,-2.349751949E0,9.333204269E0,1.000798106E0
1.138002877E2,-2.470589399E0,9.166305542E0,1.167099237E0
1.138169543E2,-2.497508526E0,9.141778946E0,9.086744189E-1
1.138336210E2,-2.288136721E0,9.573084831E0,1.121037364E0
1.138502877E2,-2.328814745E0,9.831509590E0,1.278365493E0
1.138669543E2,-2.170888424E0,9.822537422E0,1.399203062E0
1.138836210E2,-2.374278307E0,9.214759827E0,1.125224829E0
1.139002876E2,-3.072384357E0,9.059824944E0,1.333998680E0
1.139169543E2,-3.113062143E0,8.781659126E0,1.042074203E0
1.139336210E2,-2.944368362E0,8.601000786E0,1.086939692E0
1.139502876E2,-3.009572744E0,8.974281311E0,1.372882009E0
1.139669543E2,-3.293122053E0,9.767501831E0,1.704886079E0
1.139836210E2,-3.436691523E0,1.067557812E1,1.947159410E0
1.140002876E2,-3.165106058E0,1.078983593E1,1.581057549E0
1.140169543E2,-3.124428272E0,1.066481018E1,1.261615753E0
1.140336210E2,-3.281157970E0,1.049671459E1,1.097707391E0
1.140502876E2,-3.339184046E0,9.995418549E0,1.274178028E0
1.140669543E2,-2.859423161E0,9.107681274E0,1.087537885E0
1.140836210E2,-2.401197433E0,8.182855606E0,1.249053478E0
1.141002876E2,-2.226521492E0,7.476374149E0,1.313061476E0
1.141169543E2,-2.188834429E0,7.429116249E0,1.504487276E0
1.141336210E2,-2.053640127E0,7.918448448E0,1.907079697E0
1.141502876E2,-1.804188251E0,9.023932457E0,2.243271112E0
1.141669543E2,-1.846660852E0,9.839286804E0,1.774278045E0
1.141836210E2,-1.797608018E0,9.982257843E0,1.583450437E0
1.142002876E2,-1.786840320E0,1.001037312E1,1.406979680E0
1.142169543E2,-1.810170293E0,9.871589661E0,1.368694544E0
1.142336210E2,-1.709073544E0,9.318249702E0,1.565504193E0
1.142502876E2,-1.433898926E0,8.974879265E0,1.543968797E0
1.142669543E2,-1.353141189E0,8.608179092E0,1.822134495E0
1.142836210E2,-1.393221021E0,8.398209572E0,2.099103689E0
1.143002876E2,-1.430309772E0,8.452646255E0,2.600399971E0
1.143169543E2,-1.486541033E0,8.797212601E0,2.977269650E0
1.143336210E2,-1.428515077E0,8.825926781E0,2.910868645E0
1.143502876E2,-1.151545882E0,8.797212601E0,2.511865616E0
1.143669543E2,-1.372882009E0,8.953942299E0,2.495713949E0
1.143836210E2,-1.666600943E0,8.982057571E0,2.521436930E0
1.144002876E2,-2.517847538E0,8.640482903E0,2.667398930E0
1.144169543E2,-3.050848961E0,8.459824562E0,1.893320918E0
1.144336210E2,-3.488735437E0,8.267800331E0,2.047657967E0
1.144502876E2,-3.615555048E0,7.707880020E0,1.855633974E0
1.144669543E2,-3.531208038E0,7.377072334E0,1.545763373E0
1.144836210E2,-3.386442184E0,6.862017155E0,1.733600020E0
1.145002876E2,-2.952743053E0,6.646663189E0,9.870393276E-1
1.145169543E2,-2.734398127E0,6.842276573E0,6.257231236E-1
1.145336210E2,-2.953939438E0,6.048457623E0,6.765705943E-1
1.145502876E2,-3.287140131E0,5.716453075E0,3.008974493E-1
1.145669543E2,-3.875774384E0,5.639284611E0,6.687939167E-1
1.145836210E2,-3.697509289E0,5.243870735E0,7.232306600E-1
1.146002876E2,-3.154936552E0,5.174479008E0,9.140582681E-1
1.146169543E2,-3.129213810E0,5.953342915E0,1.066600680E0
1.146336210E2,-3.062813044E0,6.056832314E0,4.510470629E-1
1.146502876E2,-3.063411236E0,5.754738331E0,-3.170489892E-2
1.146669543E2,-2.828316450E0,5.426323414E0,1.615155339E-1
1.146836210E2,-2.923431158E0,5.584847927E0,6.005984545E-1
1.147002876E2,-3.981656790E0,6.213562012E0,1.064207911E0
1.147169543E2,-4.731806755E0,8.098507881E0,1.042672515E0
1.147336209E2,-4.792823792E0,9.171091080E0,4.594219327E-1
1.147502876E2,-5.494519234E0,9.841679573E0,9.930214286E-2
1.147669543E2,-4.957330227E0,9.137591362E0,5.772684813E-1
1.147836209E2,-3.934996843E0,7.543373585E0,1.470389485E0
1.148002876E2,-2.708076954E0,6.845267296E0,1.686939955E0
1.148169543E2,-2.509472847E0,7.076174736E0,2.084746838E0
1.148336209E2,-2.191227436E0,8.124231339E0,2.211566210E0
1.148502876E2,-2.117648125E0,8.989834785E0,2.398206472E0
1.148669543E2,-2.245664120E0,9.074181557E0,2.091326952E0
1.148836209E2,-1.621137381E0,7.843074322E0,1.910668850E0
1.149002876E2,-1.319043517E0,7.169494629E0,1.645663738E0
1.149169543E2,-1.413560033E0,9.297312737E0,5.647061467E-1
1.149336209E2,-6.053841114E-1,1.200598717E1,2.931207657E0
1.149502876E2,-1.363310695E0,1.346142197E1,1.471585870E0
1.149669543E2,-3.408575773E0,1.773081589E1,1.429113269E0
1.149836209E2,-4.724030018E0,1.769970894E1,4.289134443E-1
1.150002876E2,-5.394020557E0,1.598345661E1,-7.806583643E-1
1.150169543E2,-5.703890800E0,1.241216946E1,2.356930375E-1
1.150336209E2,-3.819543123E0,9.667003632E0,6.251249313E-1
1.150502876E2,-1.193420291E0,7.688138962E0,6.526423693E-1
1.150669543E2,-8.644071817E-1,1.059601688E1,1.299900889E0
1.150836209E2,-1.421336651E0,1.463270855E1,1.738385677E0
1.151002876E2,-2.379063845E0,2.169691849E1,5.389832854E-1
1.151169543E2,-2.672782898E0,2.075953102E1,-1.169492126E0
1.151336209E2,-1.030708313E0,1.773141479E1,-1.030110121E0
1.151502876E2,1.498505235E0,1.363490200E1,5.886343718E-1
1.151669543E2,2.074577332E0,1.115593719E1,1.716850281E0
1.151836209E2,1.685145378E0,7.837690353E0,2.952144861E0
1.152002876E2,8.913264424E-2,8.342576027E0,2.641676188E0
1.152169543E2,-1.628315806E0,1.008694363E1,1.389033556E0
1.152336209E2,-2.845066071E0,1.024845982E1,6.526423693E-1
1.152502876E2,-1.630708575E0,9.383454323E0,-7.513462901E-1
1.152669543E2,-7.268198729E-1,8.956335068E0,-5.856433511E-1
1.152836209E2,8.560323119E-1,8.834300995E0,5.862415582E-2
1.153002876E2,1.563709617E0,8.397610664E0,1.172483116E-1
1.153169543E2,2.367697954E0,8.012965202E0,1.100698411E-1
1.153336209E2,2.816950560E0,8.406583786E0,3.571287692E-1
1.153502876E2,2.607578516E0,8.956335068E0,5.850451589E-1
1.153669543E2,2.059622049E0,1.013539886E1,7.758727670E-1
1.153836209E2,1.672582984E0,1.050688457E1,9.254241586E-1
1.154002876E2,8.590233326E-1,9.209376335E0,8.805587292E-1
1.154169543E2,6.143572330E-1,8.955737114E0,9.068797827E-1
1.154336209E2,6.514459848E-1,9.118449211E0,1.036092162E0
1.154502876E2,8.135597110E-1,9.907482147E0,9.559326172E-1
1.154669543E2,8.901300430E-1,1.070907784E1,6.412764788E-1
1.154836209E2,7.507480979E-1,1.099501991E1,5.778666735E-1
1.155002876E2,7.908278704E-1,1.048893833E1,5.162515044E-1
1.155169543E2,4.767699242E-1,1.033101177E1,8.051848412E-1
1.155336209E2,3.296113312E-1,1.004327488E1,6.077769399E-1
1.155502876E2,1.274178028E-1,9.393623352E0,8.931210637E-1
1.155669542E2,2.865405083E-1,8.914461136E0,3.212364316E-1
1.155836209E2,1.932204217E-1,9.349954605E0,5.066801906E-1
1.156002876E2,3.822534084E-1,9.521639824E0,2.165504545E-1
1.156169542E2,3.236292601E-1,9.678967476E0,2.638086975E-1
1.156336209E2,3.888336942E-2,1.007976532E1,2.805584669E-1
1.156502876E2,-1.686939895E-1,9.931410789E0,4.127618968E-1
1.156669542E2,-3.182454109E-1,9.443872452E0,6.550351977E-1
1.156836209E2,-1.178465188E-1,8.977870941E0,1.048654556E0
1.157002876E2,-8.554340899E-2,8.921041489E0,1.297508121E0
1.157169542E2,9.870393574E-2,9.169296265E0,1.002592683E0
1.157336209E2,2.973082066E-1,9.584450722E0,5.934200287E-1
1.157502876E2,2.733799815E-1,9.923035622E0,4.833501875E-1
1.157669542E2,7.956135273E-2,9.951749802E0,6.873382926E-1
1.157836209E2,-3.589234129E-2,9.812965393E0,7.292127013E-1
1.158002876E2,-2.093719877E-2,9.440881729E0,8.249256015E-1
1.158169542E2,4.432703853E-1,9.690931320E0,1.029511929E0
1.158336209E2,2.536391914E-1,9.987641335E0,1.247856975E0
1.158502876E2,3.559323549E-1,9.734002113E0,1.124626637E0
1.158669542E2,-7.058826834E-2,9.407979965E0,1.010967612E0
1.158836209E2,6.400800496E-2,9.369695663E0,1.026520967E0
1.159002876E2,-1.184447184E-1,9.483952522E0,9.529415965E-1
1.159169542E2,-7.094719410E-1,9.701699257E0,8.572286963E-1
1.159336209E2,-1.268794179E0,9.924830437E0,9.577272534E-1
1.159502876E2,-1.745564103E0,9.751350403E0,1.149153113E0
1.159669542E2,-1.843669891E0,9.282357216E0,9.385846853E-1
1.159836209E2,-1.759921074E0,8.355736732E0,9.870393276E-1
1.160002876E2,-1.674975872E0,7.850851059E0,1.423131227E0
1.160169542E2,-1.341177106E0,6.689135551E0,8.189435601E-1
1.160336209E2,-2.835494876E-1,6.284748554E0,1.769492388E0
1.160502876E2,2.721835673E-1,6.565905571E0,2.581855536E0
1.160669542E2,1.279561877E0,9.029914856E0,2.699702263E0
1.160836209E2,1.084546804E0,1.256411362E1,2.477169752E0
1.161002876E2,-7.651050687E-1,1.512682629E1,1.882553220E0
1.161169542E2,-2.370090723E0,1.481875038E1,1.147358418E0
1.161336209E2,-1.846660852E0,1.184865952E1,1.037886858E0
1.161502876E2,-1.240678549E0,1.047577763E1,1.573879123E0
1.161669542E2,4.408775866E-1,8.868398666E0,2.401197433E0
1.161836209E2,1.648654819E0,8.902496338E0,2.908475876E0
